location,city,country,pollutant,value,timestamp,unit,source_name,latitude,longitude,averaged_over_in_hours,
Location where data was measured,City containing location,Country containing measurement in 2 letter ISO code,Name of the Pollutant being measured. Allowed values: PM25| PM10| SO2| NO2| O3| CO| BC,Latest measured value for the pollutant,The datetime at which the pollutant was measured| in ISO 8601 format,The unit the value was measured in coded by UCUM Code,Name of the source of the data,Latitude in decimal degrees. Precision >3 decimal points.,Longitude in decimal degrees. Precision >3 decimal points.,The number of hours the value was averaged over.,
Otay Mesa - Donovan,San Diego-Carlsbad-San Marcos,US,pm25,10.4,2019-04-01 19:00:00+00:00,µg/m³,AirNow,32.57936,-116.92949,1.0,
Del Mar - Mira Costa,San Diego-Carlsbad-San Marcos,US,o3,0.021,2017-04-19 18:00:00+00:00,ppm,AirNow,32.952087,-117.26406,1.0,
El Cajon - Lexington,San Diego-Carlsbad-San Marcos,US,o3,0.062,2019-04-01 19:00:00+00:00,ppm,AirNow,32.789562,-116.94422,1.0,
El Cajon - Lexington,San Diego-Carlsbad-San Marcos,US,pm25,4.8,2019-04-01 19:00:00+00:00,µg/m³,AirNow,32.789562,-116.94422,1.0,
San Diego - Beardsle,San Diego-Carlsbad-San Marcos,US,pm25,19.7,2016-10-20 16:00:00+00:00,µg/m³,AirNow,32.701492,-117.14965,1.0,
San Diego - Beardsle,San Diego-Carlsbad-San Marcos,US,o3,0.016,2016-10-18 16:00:00+00:00,ppm,AirNow,32.701492,-117.14965,1.0,
Hayward,San Francisco-Oakland-Fremont,US,o3,0.025,2019-04-01 19:00:00+00:00,ppm,AirNow,37.6547,-122.0317,1.0,
Oakland,San Francisco-Oakland-Fremont,US,co,0.49,2019-04-01 19:00:00+00:00,ppm,AirNow,37.74306,-122.16991,1.0,
Oakland,San Francisco-Oakland-Fremont,US,o3,0.017,2019-04-01 19:00:00+00:00,ppm,AirNow,37.74306,-122.16991,1.0,
Oakland,San Francisco-Oakland-Fremont,US,pm25,11.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,37.74306,-122.16991,1.0,
Oakland,San Francisco-Oakland-Fremont,US,no2,0.018,2019-04-01 19:00:00+00:00,ppm,AirNow,37.74306,-122.16991,1.0,
San Ramon,San Francisco-Oakland-Fremont,US,o3,0.028,2019-04-01 19:00:00+00:00,ppm,AirNow,37.74365,-121.93419,1.0,
San Ramon,San Francisco-Oakland-Fremont,US,no2,0.005,2019-04-01 19:00:00+00:00,ppm,AirNow,37.74365,-121.93419,1.0,
San Rafael,San Francisco-Oakland-Fremont,US,o3,0.02,2019-04-01 19:00:00+00:00,ppm,AirNow,37.9722,-122.5189,1.0,
San Rafael,San Francisco-Oakland-Fremont,US,no2,0.011,2019-04-01 19:00:00+00:00,ppm,AirNow,37.9722,-122.5189,1.0,
San Rafael,San Francisco-Oakland-Fremont,US,pm25,8.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,37.9722,-122.5189,1.0,
San Rafael,San Francisco-Oakland-Fremont,US,co,0.34,2019-04-01 19:00:00+00:00,ppm,AirNow,37.9722,-122.5189,1.0,
Oakland West,San Francisco-Oakland-Fremont,US,so2,0.001,2019-04-01 14:00:00+00:00,ppm,AirNow,37.8148,-122.2824,1.0,
Oakland West,San Francisco-Oakland-Fremont,US,no2,0.024,2019-04-01 14:00:00+00:00,ppm,AirNow,37.8148,-122.2824,1.0,
Oakland West,San Francisco-Oakland-Fremont,US,co,0.75,2019-04-01 14:00:00+00:00,ppm,AirNow,37.8148,-122.2824,1.0,
Oakland West,San Francisco-Oakland-Fremont,US,bc,0.69,2019-04-01 14:00:00+00:00,µg/m³,AirNow,37.8148,-122.2824,1.0,
Oakland West,San Francisco-Oakland-Fremont,US,o3,0.003,2019-04-01 14:00:00+00:00,ppm,AirNow,37.8148,-122.2824,1.0,
Oakland West,San Francisco-Oakland-Fremont,US,pm25,6.0,2019-04-01 14:00:00+00:00,µg/m³,AirNow,37.8148,-122.2824,1.0,
Redwood City,San Francisco-Oakland-Fremont,US,no2,0.014,2019-04-01 19:00:00+00:00,ppm,AirNow,37.4828,-122.2022,1.0,
Redwood City,San Francisco-Oakland-Fremont,US,co,0.46,2019-04-01 19:00:00+00:00,ppm,AirNow,37.4828,-122.2022,1.0,
Redwood City,San Francisco-Oakland-Fremont,US,pm25,27.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,37.4828,-122.2022,1.0,
Redwood City,San Francisco-Oakland-Fremont,US,o3,0.021,2019-04-01 19:00:00+00:00,ppm,AirNow,37.4828,-122.2022,1.0,
Bethel Island,San Francisco-Oakland-Fremont,US,o3,0.037,2019-04-01 19:00:00+00:00,ppm,AirNow,38.00631,-121.641914,1.0,
Bethel Island,San Francisco-Oakland-Fremont,US,no2,0.003,2019-04-01 19:00:00+00:00,ppm,AirNow,38.00631,-121.641914,1.0,
Bethel Island,San Francisco-Oakland-Fremont,US,co,0.31,2019-04-01 19:00:00+00:00,ppm,AirNow,38.00631,-121.641914,1.0,
Bethel Island,San Francisco-Oakland-Fremont,US,so2,0.002,2019-04-01 19:00:00+00:00,ppm,AirNow,38.00631,-121.641914,1.0,
Laney College,San Francisco-Oakland-Fremont,US,bc,2.13,2019-04-01 19:00:00+00:00,µg/m³,AirNow,37.793625,-122.263374,1.0,
Laney College,San Francisco-Oakland-Fremont,US,co,0.54,2019-04-01 19:00:00+00:00,ppm,AirNow,37.793625,-122.263374,1.0,
Laney College,San Francisco-Oakland-Fremont,US,pm25,13.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,37.793625,-122.263374,1.0,
Laney College,San Francisco-Oakland-Fremont,US,no2,0.027,2019-04-01 19:00:00+00:00,ppm,AirNow,37.793625,-122.263374,1.0,
San Francisco,San Francisco-Oakland-Fremont,US,o3,0.03,2019-04-01 19:00:00+00:00,ppm,AirNow,37.7658,-122.3978,1.0,
San Francisco,San Francisco-Oakland-Fremont,US,no2,0.008,2019-04-01 19:00:00+00:00,ppm,AirNow,37.7658,-122.3978,1.0,
San Francisco,San Francisco-Oakland-Fremont,US,pm25,8.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,37.7658,-122.3978,1.0,
San Francisco,San Francisco-Oakland-Fremont,US,co,0.3,2019-04-01 19:00:00+00:00,ppm,AirNow,37.7658,-122.3978,1.0,
Patterson Pass,San Francisco-Oakland-Fremont,US,o3,0.041,2017-03-30 17:00:00+00:00,ppm,AirNow,37.689613,-121.63191,1.0,
Patterson Pass,San Francisco-Oakland-Fremont,US,no2,0.001,2017-03-30 17:00:00+00:00,ppm,AirNow,37.689613,-121.63191,1.0,
Richmond - 7th St,San Francisco-Oakland-Fremont,US,so2,0.0,2019-04-01 19:00:00+00:00,ppm,AirNow,37.9478,-122.3636,1.0,
Livermore - Rincon,San Francisco-Oakland-Fremont,US,bc,0.59,2019-04-01 19:00:00+00:00,µg/m³,AirNow,37.687527,-121.78422,1.0,
Livermore - Rincon,San Francisco-Oakland-Fremont,US,no2,0.01,2019-04-01 19:00:00+00:00,ppm,AirNow,37.687527,-121.78422,1.0,
Livermore - Rincon,San Francisco-Oakland-Fremont,US,pm25,7.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,37.687527,-121.78422,1.0,
Livermore - Rincon,San Francisco-Oakland-Fremont,US,o3,0.031,2019-04-01 19:00:00+00:00,ppm,AirNow,37.687527,-121.78422,1.0,
San Pablo - Rumrill,San Francisco-Oakland-Fremont,US,o3,0.025,2019-04-01 19:00:00+00:00,ppm,AirNow,37.9604,-122.3571,1.0,
San Pablo - Rumrill,San Francisco-Oakland-Fremont,US,pm25,13.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,37.9604,-122.3571,1.0,
San Pablo - Rumrill,San Francisco-Oakland-Fremont,US,co,0.44,2019-04-01 19:00:00+00:00,ppm,AirNow,37.9604,-122.3571,1.0,
San Pablo - Rumrill,San Francisco-Oakland-Fremont,US,no2,0.013,2019-04-01 19:00:00+00:00,ppm,AirNow,37.9604,-122.3571,1.0,
San Pablo - Rumrill,San Francisco-Oakland-Fremont,US,so2,0.001,2019-04-01 19:00:00+00:00,ppm,AirNow,37.9604,-122.3571,1.0,
Berkeley Aquatic Par,San Francisco-Oakland-Fremont,US,no2,0.012,2016-08-04 01:00:00+00:00,ppm,AirNow,37.864765,-122.30274,1.0,
Berkeley Aquatic Par,San Francisco-Oakland-Fremont,US,co,0.51,2016-08-04 01:00:00+00:00,ppm,AirNow,37.864765,-122.30274,1.0,
Berkeley Aquatic Par,San Francisco-Oakland-Fremont,US,o3,0.015,2016-08-04 01:00:00+00:00,ppm,AirNow,37.864765,-122.30274,1.0,
Berkeley Aquatic Par,San Francisco-Oakland-Fremont,US,pm25,13.0,2016-08-04 01:00:00+00:00,µg/m³,AirNow,37.864765,-122.30274,1.0,
Berkeley Aquatic Par,San Francisco-Oakland-Fremont,US,bc,1.2,2019-04-01 19:00:00+00:00,µg/m³,AirNow,37.864765,-122.30274,1.0,
Pleasanton - Owens C,San Francisco-Oakland-Fremont,US,pm25,1.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,37.70122,-121.90302,1.0,
Pleasanton - Owens C,San Francisco-Oakland-Fremont,US,co,0.48,2019-04-01 19:00:00+00:00,ppm,AirNow,37.70122,-121.90302,1.0,
Pleasanton - Owens C,San Francisco-Oakland-Fremont,US,no2,0.021,2019-04-01 19:00:00+00:00,ppm,AirNow,37.70122,-121.90302,1.0,
NR-285,Atlanta-Sandy Springs-Marietta,US,no2,0.01,2019-04-01 19:00:00+00:00,ppm,AirNow,33.698612,-84.272606,1.0,
Newnan,Atlanta-Sandy Springs-Marietta,US,pm25,9.4,2017-11-15 10:00:00+00:00,µg/m³,AirNow,33.4039,-84.7461,1.0,
Newnan,Atlanta-Sandy Springs-Marietta,US,o3,0.0,2017-11-01 11:00:00+00:00,ppm,AirNow,33.4039,-84.7461,1.0,
Conyers,Atlanta-Sandy Springs-Marietta,US,o3,0.049,2019-04-01 19:00:00+00:00,ppm,AirNow,33.5856,-84.0667,1.0,
Kennesaw,Atlanta-Sandy Springs-Marietta,US,o3,0.048,2019-04-01 19:00:00+00:00,ppm,AirNow,34.0144,-84.6075,1.0,
McDonough,Atlanta-Sandy Springs-Marietta,US,o3,0.047,2019-04-01 19:00:00+00:00,ppm,AirNow,33.4347,-84.1617,1.0,
McDonough,Atlanta-Sandy Springs-Marietta,US,pm25,0.6,2019-04-01 19:00:00+00:00,µg/m³,AirNow,33.4347,-84.1617,1.0,
Yorkville,Atlanta-Sandy Springs-Marietta,US,o3,0.032,2016-11-08 14:00:00+00:00,ppm,AirNow,33.9283,-85.0453,1.0,
Yorkville,Atlanta-Sandy Springs-Marietta,US,pm25,2.2,2017-01-19 13:00:00+00:00,µg/m³,AirNow,33.9283,-85.0453,1.0,
Dawsonville,Atlanta-Sandy Springs-Marietta,US,o3,0.051,2019-04-01 19:00:00+00:00,ppm,AirNow,34.3778,-84.0561,1.0,
Douglasville,Atlanta-Sandy Springs-Marietta,US,o3,0.046,2019-04-01 19:00:00+00:00,ppm,AirNow,33.7433,-84.7789,1.0,
South DeKalb,Atlanta-Sandy Springs-Marietta,US,pm10,8.0,2019-03-31 23:00:00+00:00,µg/m³,AirNow,33.6906,-84.2731,1.0,
South DeKalb,Atlanta-Sandy Springs-Marietta,US,so2,0.0,2019-04-01 19:00:00+00:00,ppm,AirNow,33.6906,-84.2731,1.0,
South DeKalb,Atlanta-Sandy Springs-Marietta,US,co,0.14,2019-04-01 19:00:00+00:00,ppm,AirNow,33.6906,-84.2731,1.0,
South DeKalb,Atlanta-Sandy Springs-Marietta,US,pm25,4.5,2019-03-31 23:00:00+00:00,µg/m³,AirNow,33.6906,-84.2731,1.0,
South DeKalb,Atlanta-Sandy Springs-Marietta,US,o3,0.049,2019-04-01 19:00:00+00:00,ppm,AirNow,33.6906,-84.2731,1.0,
South DeKalb,Atlanta-Sandy Springs-Marietta,US,no2,0.002,2019-04-01 19:00:00+00:00,ppm,AirNow,33.6906,-84.2731,1.0,
Gwinnett Tech,Atlanta-Sandy Springs-Marietta,US,pm10,10.0,2019-03-31 23:00:00+00:00,µg/m³,AirNow,33.9636,-84.0664,1.0,
Gwinnett Tech,Atlanta-Sandy Springs-Marietta,US,o3,0.051,2019-04-01 19:00:00+00:00,ppm,AirNow,33.9636,-84.0664,1.0,
Gwinnett Tech,Atlanta-Sandy Springs-Marietta,US,pm25,5.5,2019-03-31 23:00:00+00:00,µg/m³,AirNow,33.9636,-84.0664,1.0,
Confederate Ave,Atlanta-Sandy Springs-Marietta,US,o3,0.052,2019-04-01 19:00:00+00:00,ppm,AirNow,33.7206,-84.3578,1.0,
Confederate Ave,Atlanta-Sandy Springs-Marietta,US,pm25,1.7,2019-04-01 19:00:00+00:00,µg/m³,AirNow,33.7206,-84.3578,1.0,
Confederate Ave,Atlanta-Sandy Springs-Marietta,US,so2,0.001,2019-04-01 19:00:00+00:00,ppm,AirNow,33.7206,-84.3578,1.0,
Georgia Station,Atlanta-Sandy Springs-Marietta,US,o3,0.052,2019-04-01 19:00:00+00:00,ppm,AirNow,33.1787,-84.4052,1.0,
NR-Georgia Tech,Atlanta-Sandy Springs-Marietta,US,no2,0.018,2019-04-01 19:00:00+00:00,ppm,AirNow,33.778316,-84.39142,1.0,
NR-Georgia Tech,Atlanta-Sandy Springs-Marietta,US,co,0.4,2019-04-01 19:00:00+00:00,ppm,AirNow,33.778316,-84.39142,1.0,
SPRNGDLE,Fayetteville-Springdale-Rogers,US,pm25,5.5,2019-04-01 19:00:00+00:00,µg/m³,AirNow,36.1797,-94.1167,1.0,
SPRNGDLE,Fayetteville-Springdale-Rogers,US,o3,0.045,2019-04-01 19:00:00+00:00,ppm,AirNow,36.1797,-94.1167,1.0,
MLK,Philadelphia-Camden-Wilmington,US,pm25,4.2,2019-04-01 19:00:00+00:00,µg/m³,AirNow,39.7394,-75.5581,1.0,
MLK,Philadelphia-Camden-Wilmington,US,co,0.18,2019-04-01 19:00:00+00:00,ppm,AirNow,39.7394,-75.5581,1.0,
MLK,Philadelphia-Camden-Wilmington,US,o3,0.044,2019-04-01 19:00:00+00:00,ppm,AirNow,39.7394,-75.5581,1.0,
MLK,Philadelphia-Camden-Wilmington,US,so2,0.0,2019-04-01 19:00:00+00:00,ppm,AirNow,39.7394,-75.5581,1.0,
NEA,Philadelphia-Camden-Wilmington,US,o3,0.048,2019-04-01 19:00:00+00:00,ppm,AirNow,40.0767,-75.0108,1.0,
BCSP,Philadelphia-Camden-Wilmington,US,o3,0.049,2019-04-01 19:00:00+00:00,ppm,AirNow,39.8172,-75.5639,1.0,
BRIS,Philadelphia-Camden-Wilmington,US,o3,0.036,2018-08-06 13:00:00+00:00,ppm,AirNow,40.1072,-74.8822,1.0,
LABP,Philadelphia-Camden-Wilmington,US,o3,0.026,2019-04-01 19:00:00+00:00,ppm,AirNow,40.0917,-75.0978,1.0,
NEWG,Philadelphia-Camden-Wilmington,US,o3,0.025,2018-08-06 13:00:00+00:00,ppm,AirNow,39.8344,-75.7678,1.0,
NEWG,Philadelphia-Camden-Wilmington,US,pm25,4.8,2018-07-12 12:00:00+00:00,µg/m³,AirNow,39.8344,-75.7678,1.0,
NORR,Philadelphia-Camden-Wilmington,US,o3,0.022,2018-08-06 13:00:00+00:00,ppm,AirNow,40.1122,-75.3092,1.0,
NORR,Philadelphia-Camden-Wilmington,US,pm25,0.1,2018-08-06 13:00:00+00:00,µg/m³,AirNow,40.1122,-75.3092,1.0,
LUMS 2,Philadelphia-Camden-Wilmington,US,so2,0.0,2019-04-01 19:00:00+00:00,ppm,AirNow,39.5511,-75.7308,1.0,
LUMS 2,Philadelphia-Camden-Wilmington,US,o3,0.048,2019-04-01 19:00:00+00:00,ppm,AirNow,39.5511,-75.7308,1.0,
LUMS 2,Philadelphia-Camden-Wilmington,US,pm25,4.4,2019-04-01 19:00:00+00:00,µg/m³,AirNow,39.5511,-75.7308,1.0,
Chester,Philadelphia-Camden-Wilmington,US,o3,0.048,2019-04-01 20:00:00+00:00,ppm,AirNow,39.8356,-75.3725,1.0,
Chester,Philadelphia-Camden-Wilmington,US,so2,0.0,2019-04-01 19:00:00+00:00,ppm,AirNow,39.8356,-75.3725,1.0,
Chester,Philadelphia-Camden-Wilmington,US,no2,0.0,2019-04-01 19:00:00+00:00,ppm,AirNow,39.8356,-75.3725,1.0,
Chester,Philadelphia-Camden-Wilmington,US,pm25,4.6,2019-04-01 20:00:00+00:00,µg/m³,AirNow,39.8356,-75.3725,1.0,
BELLFNT2,Philadelphia-Camden-Wilmington,US,o3,0.048,2019-04-01 19:00:00+00:00,ppm,AirNow,39.7739,-75.4964,1.0,
BELLFNT2,Philadelphia-Camden-Wilmington,US,so2,0.0,2019-04-01 19:00:00+00:00,ppm,AirNow,39.7739,-75.4964,1.0,
Fair Hill,Philadelphia-Camden-Wilmington,US,pm25,3.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,39.7011,-75.86,1.0,
Fair Hill,Philadelphia-Camden-Wilmington,US,o3,0.048,2019-04-01 19:00:00+00:00,ppm,AirNow,39.7011,-75.86,1.0,
Clarksboro,Philadelphia-Camden-Wilmington,US,o3,0.045,2019-04-01 19:00:00+00:00,ppm,AirNow,39.80034,-75.21212,1.0,
Marcus Hook,Philadelphia-Camden-Wilmington,US,pm25,1.0,2019-04-01 20:00:00+00:00,µg/m³,AirNow,39.818714,-75.41397,1.0,
Camden Spruce St,Philadelphia-Camden-Wilmington,US,pm25,-4.1,2019-04-01 18:00:00+00:00,µg/m³,AirNow,39.934444,-75.12529,1.0,
Camden Spruce St,Philadelphia-Camden-Wilmington,US,no2,0.003,2019-04-01 19:00:00+00:00,ppm,AirNow,39.934444,-75.12529,1.0,
Camden Spruce St,Philadelphia-Camden-Wilmington,US,o3,0.047,2019-04-01 19:00:00+00:00,ppm,AirNow,39.934444,-75.12529,1.0,
Camden Spruce St,Philadelphia-Camden-Wilmington,US,so2,0.0,2019-04-01 19:00:00+00:00,ppm,AirNow,39.934444,-75.12529,1.0,
Camden Spruce St,Philadelphia-Camden-Wilmington,US,co,0.1,2019-04-01 19:00:00+00:00,ppm,AirNow,39.934444,-75.12529,1.0,
Ancora State Hosptia,Philadelphia-Camden-Wilmington,US,o3,0.042,2019-04-01 19:00:00+00:00,ppm,AirNow,39.68425,-74.86149,1.0,
Los Gatos,San Jose-Sunnyvale-Santa Clara,US,o3,0.028,2019-04-01 19:00:00+00:00,ppm,AirNow,37.2267,-121.9786,1.0,
San Martin,San Jose-Sunnyvale-Santa Clara,US,o3,0.031,2019-04-01 19:00:00+00:00,ppm,AirNow,37.0792,-121.5994,1.0,
Pinnacles NM,San Jose-Sunnyvale-Santa Clara,US,o3,0.047,2019-04-01 19:00:00+00:00,ppm,AirNow,36.485,-121.1556,1.0,
Hollister AMS,San Jose-Sunnyvale-Santa Clara,US,pm10,6.0,2018-07-03 14:00:00+00:00,µg/m³,AirNow,36.8442,-121.3611,1.0,
Hollister AMS,San Jose-Sunnyvale-Santa Clara,US,o3,0.023,2018-07-03 14:00:00+00:00,ppm,AirNow,36.8442,-121.3611,1.0,
Hollister AMS,San Jose-Sunnyvale-Santa Clara,US,pm25,3.0,2018-07-03 14:00:00+00:00,µg/m³,AirNow,36.8442,-121.3611,1.0,
Gilory - 9th Street,San Jose-Sunnyvale-Santa Clara,US,o3,0.035,2019-04-01 19:00:00+00:00,ppm,AirNow,36.999573,-121.574684,1.0,
Gilory - 9th Street,San Jose-Sunnyvale-Santa Clara,US,pm25,8.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,36.999573,-121.574684,1.0,
San Jose - Knox Ave,San Jose-Sunnyvale-Santa Clara,US,no2,0.025,2019-04-01 19:00:00+00:00,ppm,AirNow,37.338203,-121.84989,1.0,
San Jose - Knox Ave,San Jose-Sunnyvale-Santa Clara,US,co,0.65,2019-04-01 19:00:00+00:00,ppm,AirNow,37.338203,-121.84989,1.0,
San Jose - Knox Ave,San Jose-Sunnyvale-Santa Clara,US,pm25,7.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,37.338203,-121.84989,1.0,
San Jose - Knox Ave,San Jose-Sunnyvale-Santa Clara,US,bc,1.27,2019-04-01 19:00:00+00:00,µg/m³,AirNow,37.338203,-121.84989,1.0,
San Jose - Jackson S,San Jose-Sunnyvale-Santa Clara,US,o3,0.019,2019-04-01 19:00:00+00:00,ppm,AirNow,37.3483,-121.8947,1.0,
San Jose - Jackson S,San Jose-Sunnyvale-Santa Clara,US,pm25,13.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,37.3483,-121.8947,1.0,
San Jose - Jackson S,San Jose-Sunnyvale-Santa Clara,US,co,0.39,2019-04-01 19:00:00+00:00,ppm,AirNow,37.3483,-121.8947,1.0,
San Jose - Jackson S,San Jose-Sunnyvale-Santa Clara,US,no2,0.021,2019-04-01 19:00:00+00:00,ppm,AirNow,37.3483,-121.8947,1.0,
GANDY,Tampa-St. Petersburg-Clearwater,US,o3,0.022,2019-04-01 19:00:00+00:00,ppm,AirNow,27.8928,-82.5383,1.0,
GANDY,Tampa-St. Petersburg-Clearwater,US,pm25,8.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,27.8928,-82.5383,1.0,
GANDY,Tampa-St. Petersburg-Clearwater,US,no2,0.005,2017-06-28 13:00:00+00:00,ppm,AirNow,27.8928,-82.5383,1.0,
Azalea,Tampa-St. Petersburg-Clearwater,US,pm25,10.8,2017-11-28 22:00:00+00:00,µg/m³,AirNow,27.7858,-82.74,1.0,
Azalea,Tampa-St. Petersburg-Clearwater,US,no2,0.008,2019-04-01 19:00:00+00:00,ppm,AirNow,27.7858,-82.74,1.0,
Azalea,Tampa-St. Petersburg-Clearwater,US,o3,0.021,2019-04-01 19:00:00+00:00,ppm,AirNow,27.7858,-82.74,1.0,
Holiday,Tampa-St. Petersburg-Clearwater,US,o3,0.027,2019-04-01 19:00:00+00:00,ppm,AirNow,28.1953,-82.7578,1.0,
San Antonio,Tampa-St. Petersburg-Clearwater,US,o3,0.025,2019-04-01 19:00:00+00:00,ppm,AirNow,28.3322,-82.3056,1.0,
DAVIS ISLAND,Tampa-St. Petersburg-Clearwater,US,pm10,21.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,27.9283,-82.4547,1.0,
DAVIS ISLAND,Tampa-St. Petersburg-Clearwater,US,so2,0.0,2019-04-01 19:00:00+00:00,ppm,AirNow,27.9283,-82.4547,1.0,
DAVIS ISLAND,Tampa-St. Petersburg-Clearwater,US,o3,0.021,2019-04-01 19:00:00+00:00,ppm,AirNow,27.9283,-82.4547,1.0,
SIMMONS PARK,Tampa-St. Petersburg-Clearwater,US,so2,0.0,2017-06-30 17:00:00+00:00,ppm,AirNow,27.7403,-82.4656,1.0,
SIMMONS PARK,Tampa-St. Petersburg-Clearwater,US,o3,0.024,2019-04-01 19:00:00+00:00,ppm,AirNow,27.7403,-82.4656,1.0,
John A. Chesnut Sr.,Tampa-St. Petersburg-Clearwater,US,pm25,8.1,2019-04-01 19:00:00+00:00,µg/m³,AirNow,28.0903,-82.7008,1.0,
John A. Chesnut Sr.,Tampa-St. Petersburg-Clearwater,US,o3,0.022,2019-04-01 19:00:00+00:00,ppm,AirNow,28.0903,-82.7008,1.0,
St. Petersburg Colle,Tampa-St. Petersburg-Clearwater,US,o3,0.028,2019-04-01 19:00:00+00:00,ppm,AirNow,27.9711,-82.7361,1.0,
ASHBURN,Washington-Arlington-Alexandria,US,no2,0.002,2019-04-01 14:00:00+00:00,ppm,AirNow,39.0244,-77.49,1.0,
ASHBURN,Washington-Arlington-Alexandria,US,o3,0.047,2019-04-01 19:00:00+00:00,ppm,AirNow,39.0244,-77.49,1.0,
Calvert,Washington-Arlington-Alexandria,US,o3,0.049,2019-04-01 19:00:00+00:00,ppm,AirNow,38.53672,-76.617195,1.0,
FRANCONIA,Washington-Arlington-Alexandria,US,o3,0.048,2019-04-01 19:00:00+00:00,ppm,AirNow,38.7717,-77.1089,1.0,
FRANCONIA,Washington-Arlington-Alexandria,US,so2,0.001,2019-04-01 19:00:00+00:00,ppm,AirNow,38.7717,-77.1089,1.0,
FRANCONIA,Washington-Arlington-Alexandria,US,pm25,3.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,38.7717,-77.1089,1.0,
Rockville,Washington-Arlington-Alexandria,US,o3,0.048,2019-04-01 19:00:00+00:00,ppm,AirNow,39.1144,-77.1069,1.0,
Rockville,Washington-Arlington-Alexandria,US,pm25,-1.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,39.1144,-77.1069,1.0,
SUMERDUCK,Washington-Arlington-Alexandria,US,o3,0.047,2019-04-01 19:00:00+00:00,ppm,AirNow,38.475,-77.7678,1.0,
WIDEWATER,Washington-Arlington-Alexandria,US,o3,0.049,2019-04-01 19:00:00+00:00,ppm,AirNow,38.4831,-77.3703,1.0,
Beltsville,Washington-Arlington-Alexandria,US,so2,0.0,2017-05-26 04:00:00+00:00,ppm,AirNow,39.0284,-76.8172,1.0,
Beltsville,Washington-Arlington-Alexandria,US,o3,0.049,2019-04-01 19:00:00+00:00,ppm,AirNow,39.0284,-76.8172,1.0,
DCNearRoad,Washington-Arlington-Alexandria,US,pm25,2.0,2019-04-01 17:00:00+00:00,µg/m³,AirNow,38.89475,-76.95343,1.0,
DCNearRoad,Washington-Arlington-Alexandria,US,co,0.23,2019-04-01 19:00:00+00:00,ppm,AirNow,38.89475,-76.95343,1.0,
DCNearRoad,Washington-Arlington-Alexandria,US,no2,0.008,2019-04-01 19:00:00+00:00,ppm,AirNow,38.89475,-76.95343,1.0,
Ohio Drive,Washington-Arlington-Alexandria,US,pm25,18.0,2017-07-11 10:00:00+00:00,µg/m³,AirNow,38.87605,-77.03313,1.0,
AURORA HILLS,Washington-Arlington-Alexandria,US,o3,0.047,2019-04-01 19:00:00+00:00,ppm,AirNow,38.8594,-77.0589,1.0,
AURORA HILLS,Washington-Arlington-Alexandria,US,co,0.2,2019-04-01 19:00:00+00:00,ppm,AirNow,38.8594,-77.0589,1.0,
AURORA HILLS,Washington-Arlington-Alexandria,US,no2,0.002,2019-04-01 19:00:00+00:00,ppm,AirNow,38.8594,-77.0589,1.0,
HU-Beltsville,Washington-Arlington-Alexandria,US,bc,0.1,2019-04-01 19:00:00+00:00,µg/m³,AirNow,39.0553,-76.8783,1.0,
HU-Beltsville,Washington-Arlington-Alexandria,US,so2,0.0,2019-04-01 19:00:00+00:00,ppm,AirNow,39.0553,-76.8783,1.0,
HU-Beltsville,Washington-Arlington-Alexandria,US,co,0.14,2019-04-01 19:00:00+00:00,ppm,AirNow,39.0553,-76.8783,1.0,
HU-Beltsville,Washington-Arlington-Alexandria,US,pm25,1.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,39.0553,-76.8783,1.0,
HU-Beltsville,Washington-Arlington-Alexandria,US,no2,0.002,2019-04-01 19:00:00+00:00,ppm,AirNow,39.0553,-76.8783,1.0,
HU-Beltsville,Washington-Arlington-Alexandria,US,o3,0.048,2019-04-01 19:00:00+00:00,ppm,AirNow,39.0553,-76.8783,1.0,
RIVER_Terrace,Washington-Arlington-Alexandria,US,co,1.59,2017-01-10 14:00:00+00:00,ppm,AirNow,38.895683,-76.95809,1.0,
RIVER_Terrace,Washington-Arlington-Alexandria,US,no2,0.006,2019-04-01 19:00:00+00:00,ppm,AirNow,38.895683,-76.95809,1.0,
RIVER_Terrace,Washington-Arlington-Alexandria,US,pm25,5.0,2019-04-01 19:00:00+00:00,µg/m³,AirNow,38.895683,-76.95809,1.0,
RIVER_Terrace,Washington-Arlington-Alexandria,US,o3,0.028,2019-04-01 19:00:00+00:00,ppm,AirNow,38.895683,-76.95809,1.0,
